SAMPLE_ID	FUSION_ID	TISSUE	SPANNING_READS	ENCOMPASSING_READS	GENOMIC	5_FPG_GENE_NAME	5_IN_CDS?	5_SEGMENT_TYPE	5_SEGMENT_ID	5_COORD_IN_SEGMENT	5_FULL_AA	5_FRAME	3_FPG_GENE_NAME	3_IN_CDS?	3_SEGMENT_TYPE	3_SEGMENT_ID	3_COORD_IN_SEGMENT	3_FULL_AA	3_FRAME	FPG_FRAME_DIFFERENCE	P_VAL_CORR	DRIVER_PROB	EXPRESSION_GAIN	5_DOMAINS_RETAINED	3_DOMAINS_RETAINED	5_DOMAINS_BROKEN	3_DOMAINS_BROKEN	5_PII_RETAINED	3_PII_RETAINED	CTF	G	H	K	P	TF
./static/tmp/UGUNZBACYVMPCUZ.txt	777	AVG	2	0	chr1:32797763>chr1:220800639	HDAC1	Yes	Exon	12	73	430	1	MARK1	Yes	Intron	9	8542	493	0	1	0.4733390130389516	0.9610954235858395	0.7379309482788059	Histone deacetylase[Family];Histone deacetylase superfamily[Family];Histone deacetylase domain[Domain]	Kinase associated domain 1 (KA1)[Domain];Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote[Domain]	Histone deacetylase[Family];Histone deacetylase superfamily[Family]	Protein kinase-like domain[Domain];Protein kinase domain[Domain];Serine/threonine- / dual specificity protein kinase, catalytic  domain[Domain]	HDAC1;HDAC2;HDAC3;HDAC9		0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	782	AVG	2	0	chr1:33095231>chr1:91853064	ZBTB8OS	Yes	Intron	5	2196	138	2	HFM1	Yes	Intron	4	6585	1272	1	0	1.0	0.32072764382248237	1.4873209825707279		P-loop containing nucleoside triphosphate hydrolase[Domain];Helicase, C-terminal[Domain];Sec63 domain[Domain];DNA/RNA helicase, DEAD/DEAH box type, N-terminal[Domain];Helicase, superfamily 1/2, ATP-binding domain[Domain]					4.093066045056886E-4	7.007769350558692E-4	0.0457932314413211	6.417462258131669E-4	0.0084716966097981	0.003873902907503394
./static/tmp/UGUNZBACYVMPCUZ.txt	848	AVG	2	0	chr1:35816864>chr1:93303035	ZMYM4	Yes	Intron	2	25858	28	1	RPL5	Yes	Exon	6	23	115	0	1	1.0	6.803861476759191E-4	-0.3797605683282911		Ribosomal protein L5 eukaryotic/L18 archaeal[Family];Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal[Domain]		Ribosomal protein L5 eukaryotic/L18 archaeal[Family]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	849	AVG	3	0	chr1:35816873>chr1:93303042	ZMYM4	Yes	Intron	2	25867	28	1	RPL5	Yes	Exon	6	30	113	2	0	1.0	6.803861476759191E-4	-0.3797605683282911		Ribosomal protein L5 eukaryotic/L18 archaeal[Family];Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal[Domain]		Ribosomal protein L5 eukaryotic/L18 archaeal[Family]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	850	AVG	2	0	chr1:35816892>chr1:93303063	ZMYM4	Yes	Intron	2	25886	28	1	RPL5	Yes	Exon	6	51	106	2	0	1.0	6.803861476759191E-4	-0.3797605683282911		Ribosomal protein L5 eukaryotic/L18 archaeal[Family];Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal[Domain]		Ribosomal protein L5 eukaryotic/L18 archaeal[Family]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	851	AVG	1	4	chr1:35816977>chr1:93303141	ZMYM4	Yes	Intron	2	25971	28	1	RPL5	Yes	Exon	6	129	80	2	0	1.0	6.803861476759191E-4	-0.3797605683282911				Ribosomal protein L5 eukaryotic/L18 archaeal[Family];Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal[Domain]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	852	AVG	3	0	chr1:35816999>chr1:93303164	ZMYM4	Yes	Intron	2	25993	28	1	RPL5	Yes	Exon	6	152	72	0	1	1.0	6.803861476759191E-4	-0.3797605683282911				Ribosomal protein L5 eukaryotic/L18 archaeal[Family];Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal[Domain]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	853	AVG	3	4	chr1:35817000>chr1:93303164	ZMYM4	Yes	Intron	2	25994	28	1	RPL5	Yes	Exon	6	152	72	0	1	1.0	6.803861476759191E-4	-0.3797605683282911				Ribosomal protein L5 eukaryotic/L18 archaeal[Family];Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal[Domain]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	857	AVG	2	0	chr1:35849861>chr1:146681243	ZMYM4	Yes	Intron	9	2502	523	0	FMO5	Yes	Intron	5	2717	324	0	0	1.0	0.3555882387630423	0.3655731278639718	TRASH domain[Domain];Zinc finger, MYM-type[Domain]	NAD(P)-binding domain[Domain];Flavin monooxygenase FMO[Family];Flavin monooxygenase (FMO) 5[Family]	TRASH domain[Domain]	NAD(P)-binding domain[Domain];Flavin monooxygenase-like[Family];Dimethylaniline monooxygenase, N-oxide-forming[Family];Flavin monooxygenase FMO[Family];Flavin monooxygenase (FMO) 5[Family]			0.0	0.0	0.0	0.0	0.0	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	939	AVG	1	174	chr1:39983727>chr1:40233815	BMP8A	Yes	Intron	3	6151	224	1	BMP8B	Yes	Intron	3	6164	179	2	0	0.10822924025763392	0.9970348153354074	0.20400016487006245		Transforming growth factor beta, conserved site[Conserved_site];Inhibin, alpha subunit[Family];Transforming growth factor-beta, C-terminal[Domain]	Transforming growth factor-beta-related[Family];Transforming growth factor-beta, N-terminal[Domain]	Transforming growth factor-beta-related[Family];Transforming growth factor-beta, N-terminal[Domain]		BMP4	0.0	0.0	0.0	0.0	0.04067732621308451	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	940	AVG	1	164	chr1:39983768>chr1:40233773	BMP8A	Yes	Intron	3	6192	224	1	BMP8B	Yes	Intron	3	6206	179	2	0	0.10822924025763392	0.9970348153354074	0.20400016487006245		Transforming growth factor beta, conserved site[Conserved_site];Inhibin, alpha subunit[Family];Transforming growth factor-beta, C-terminal[Domain]	Transforming growth factor-beta-related[Family];Transforming growth factor-beta, N-terminal[Domain]	Transforming growth factor-beta-related[Family];Transforming growth factor-beta, N-terminal[Domain]		BMP4	0.0	0.0	0.0	0.0	0.04067732621308451	0.0
./static/tmp/UGUNZBACYVMPCUZ.txt	942	AVG	2	78	chr1:39992992>chr1:40224791	BMP8A	No	Intron	-1	-1	403	0	BMP8B	No	Intron	-1	-1	0	0	0	1.0	0.8235388777138533	0.20400016487006245	Transforming growth factor beta, conserved site[Conserved_site];Transforming growth factor-beta-related[Family];Inhibin, alpha subunit[Family];Transforming growth factor-beta, N-terminal[Domain];Transforming growth factor-beta, C-terminal[Domain]						0.0	0.0	0.0	0.0	0.0811014010855114	0.0
